time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
2.000000,0.032746,0.018726,0.068411,0.000000,-0.000024,0.261072,1.139574,0.851849,-0.116415,0.042991,0.492156,-1.376676,0.396820,-1.061030,1.017923,-0.342870,-0.235037,-0.586308,-1.564130,1.628084,1.123394,1.452957,0.062285,0.848021
2.100000,0.035526,0.019213,0.072332,0.000000,-0.000024,0.260193,1.137859,0.851081,-0.112965,0.052141,0.493717,-1.370542,0.395328,-1.064137,1.013801,-0.355008,-0.242621,-0.584726,-1.558888,1.624766,1.128672,1.448018,0.067069,0.838281
2.200000,0.038393,0.019704,0.076253,0.000000,-0.000024,0.259309,1.136172,0.850281,-0.109703,0.061035,0.495284,-1.364258,0.393869,-1.066952,1.009848,-0.367164,-0.250384,-0.583049,-1.553354,1.621500,1.133642,1.443167,0.071913,0.828244
2.300000,0.041344,0.020200,0.080172,0.000000,-0.000024,0.258422,1.134508,0.849450,-0.106630,0.069669,0.496854,-1.357827,0.392445,-1.069475,1.006072,-0.379334,-0.258324,-0.581281,-1.547531,1.618284,1.138301,1.438408,0.076818,0.817911
2.400000,0.044374,0.020704,0.084092,0.000000,-0.000024,0.257531,1.132866,0.848590,-0.103745,0.078041,0.498422,-1.351250,0.391056,-1.071708,1.002481,-0.391515,-0.266440,-0.579428,-1.541418,1.615116,1.142646,1.433742,0.081789,0.807282
2.500000,0.047481,0.021217,0.088011,0.000000,-0.000024,0.256637,1.131242,0.847704,-0.101051,0.086148,0.499988,-1.344532,0.389704,-1.073654,0.999082,-0.403703,-0.274729,-0.577494,-1.535018,1.611996,1.146673,1.429172,0.086828,0.796361
2.600000,0.050659,0.021740,0.091930,0.000000,-0.000024,0.255741,1.129634,0.846794,-0.098548,0.093987,0.501546,-1.337676,0.388388,-1.075314,0.995881,-0.415894,-0.283189,-0.575484,-1.528332,1.608922,1.150378,1.424701,0.091937,0.785147
2.700000,0.053906,0.022275,0.095849,0.000000,-0.000024,0.254842,1.128039,0.845861,-0.096236,0.101556,0.503095,-1.330683,0.387110,-1.076691,0.992886,-0.428084,-0.291817,-0.573405,-1.521359,1.605893,1.153756,1.420330,0.097121,0.773644
2.800000,0.057217,0.022823,0.099767,0.000000,-0.000024,0.253941,1.126455,0.844908,-0.094116,0.108851,0.504629,-1.323556,0.385869,-1.077787,0.990102,-0.440270,-0.300610,-0.571262,-1.514103,1.602907,1.156805,1.416062,0.102380,0.761853
2.900000,0.060589,0.023385,0.103686,0.000000,-0.000024,0.253039,1.124878,0.843937,-0.092188,0.115869,0.506147,-1.316297,0.384665,-1.078607,0.987535,-0.452447,-0.309566,-0.569059,-1.506563,1.599963,1.159520,1.411899,0.107719,0.749775
3.000000,0.064013,0.023965,0.107571,0.000000,-0.000024,0.252138,1.123308,0.842951,-0.090432,0.122611,0.507645,-1.308905,0.383491,-1.079153,0.985189,-0.464606,-0.318683,-0.566807,-1.498738,1.597061,1.161900,1.407843,0.113147,0.737417
3.100000,0.067473,0.024571,0.111281,0.000000,-0.000024,0.251241,1.121739,0.841959,-0.088758,0.129095,0.509128,-1.301362,0.382323,-1.079433,0.983055,-0.476724,-0.327972,-0.564525,-1.490621,1.594219,1.163945,1.403899,0.118703,0.724803
3.200000,0.070964,0.025204,0.114817,0.000000,-0.000024,0.250349,1.120170,0.840963,-0.087166,0.135317,0.510591,-1.293671,0.381159,-1.079450,0.981139,-0.488797,-0.337429,-0.562220,-1.482212,1.591432,1.165653,1.400069,0.124388,0.711935
3.300000,0.074479,0.025864,0.118180,0.000000,-0.000024,0.249466,1.118600,0.839966,-0.085655,0.141273,0.512032,-1.285832,0.380000,-1.079208,0.979445,-0.500821,-0.347049,-0.559897,-1.473512,1.588698,1.167020,1.396355,0.130205,0.698815
3.400000,0.078015,0.026552,0.121371,0.000000,-0.000024,0.248591,1.117026,0.838971,-0.084224,0.146960,0.513448,-1.277848,0.378845,-1.078712,0.977978,-0.512792,-0.356831,-0.557565,-1.464523,1.586015,1.168041,1.392758,0.136153,0.685446
3.500000,0.081567,0.027268,0.124391,0.000000,-0.000024,0.247726,1.115448,0.837980,-0.082872,0.152374,0.514835,-1.269721,0.377696,-1.077964,0.976743,-0.524708,-0.366771,-0.555229,-1.455243,1.583381,1.168714,1.389281,0.142233,0.671829
3.600000,0.085129,0.028011,0.127242,0.000000,-0.000024,0.246874,1.113865,0.836996,-0.081598,0.157512,0.516190,-1.261452,0.376552,-1.076969,0.975744,-0.536565,-0.376865,-0.552895,-1.445675,1.580792,1.169035,1.385924,0.148447,0.657967
3.700000,0.088696,0.028783,0.129925,0.000000,-0.000024,0.246035,1.112276,0.836021,-0.080401,0.162371,0.517510,-1.253042,0.375412,-1.075732,0.974984,-0.548360,-0.387110,-0.550571,-1.435819,1.578246,1.169001,1.382691,0.154793,0.643861
3.800000,0.092809,0.028442,0.133835,0.000000,-0.000024,0.244354,1.109963,0.833996,-0.078687,0.163364,0.518152,-1.242328,0.374979,-1.074743,0.974383,-0.562313,-0.395108,-0.548264,-1.423873,1.573736,1.170210,1.379090,0.159358,0.630795
3.900000,0.096957,0.027892,0.137744,0.000000,-0.000024,0.242565,1.107414,0.831684,-0.076890,0.163366,0.518523,-1.230987,0.374616,-1.073601,0.973952,-0.576678,-0.402735,-0.545885,-1.411243,1.568880,1.171439,1.375475,0.163693,0.617797
4.000000,0.101089,0.027459,0.141654,0.000000,-0.000024,0.240853,1.104878,0.829406,-0.075437,0.163363,0.518839,-1.219722,0.374214,-1.072167,0.973763,-0.590847,-0.410656,-0.543421,-1.398488,1.564202,1.172200,1.371991,0.168247,0.604407
