time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662774,1.079974,0.628863,0.596824,-0.089144,0.610468,-1.085894,0.063776,-1.338040,0.317598,-0.352005,0.035519,-0.504465,1.601649,-0.284783,1.156004,-0.042185,-0.728657,1.162000
1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640956,1.096136,0.628177,0.538631,-0.102218,0.620293,-1.062721,0.049582,-1.304931,0.326281,-0.333736,0.024490,-0.565862,1.539635,-0.303459,1.215540,-0.026187,-0.674719,1.114148
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620534,1.109674,0.629304,0.486967,-0.115002,0.629304,-1.040536,0.035763,-1.276500,0.331507,-0.318312,0.015215,-0.620587,1.473433,-0.316329,1.267267,-0.010442,-0.616906,1.068877
1.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601427,1.120742,0.631809,0.440894,-0.126620,0.637932,-1.019512,0.022191,-1.252642,0.333855,-0.305257,0.007114,-0.669662,1.403825,-0.323786,1.311215,0.005086,-0.555095,1.025764
1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583495,1.129445,0.635373,0.399626,-0.136407,0.646503,-0.999850,0.008783,-1.233095,0.333736,-0.294187,-0.000285,-0.713918,1.331475,-0.326200,1.347313,0.020553,-0.489234,0.984422
1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.566579,1.135867,0.639766,0.362491,-0.143866,0.655261,-0.981739,-0.004527,-1.217506,0.331429,-0.284815,-0.007357,-0.754013,1.256992,-0.323949,1.375420,0.036193,-0.419357,0.944506
1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550523,1.140083,0.644812,0.328921,-0.148635,0.664392,-0.965333,-0.017791,-1.205483,0.327132,-0.276936,-0.014398,-0.790457,1.180963,-0.317438,1.395365,0.052291,-0.345577,0.905704
1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535195,1.142176,0.650378,0.298445,-0.150455,0.674045,-0.950757,-0.031045,-1.196636,0.320992,-0.270414,-0.021645,-0.823630,1.103942,-0.307114,1.406974,0.069150,-0.268082,0.867725
1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520492,1.142237,0.656361,0.270689,-0.149153,0.684333,-0.938104,-0.044313,-1.190601,0.313131,-0.265174,-0.029282,-0.853807,1.026446,-0.293474,1.410096,0.087068,-0.187130,0.830284
1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506350,1.140368,0.662689,0.245370,-0.144608,0.695346,-0.927443,-0.057600,-1.187063,0.303653,-0.261188,-0.037454,-0.881186,0.948931,-0.277053,1.404632,0.106324,-0.103022,0.793083
2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492746,1.136680,0.669319,0.222287,-0.136737,0.707164,-0.918826,-0.070901,-1.185773,0.292653,-0.258472,-0.046285,-0.905914,0.871763,-0.258404,1.390550,0.127185,-0.016084,0.755798
2.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.479699,1.131295,0.676242,0.201309,-0.125465,0.719861,-0.912289,-0.084208,-1.186556,0.280216,-0.257087,-0.055886,-0.928111,0.795199,-0.238070,1.367878,0.149926,0.073370,0.718054
2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.467271,1.124345,0.683487,0.182364,-0.110708,0.733533,-0.907861,-0.097516,-1.189315,0.266411,-0.257140,-0.066384,-0.947887,0.719364,-0.216552,1.336694,0.174871,0.165070,0.679405
2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455576,1.115978,0.691129,0.165423,-0.092354,0.748306,-0.905564,-0.110830,-1.194030,0.251297,-0.258799,-0.077935,-0.965350,0.644240,-0.194296,1.297092,0.202457,0.258821,0.639297
2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444789,1.106376,0.699297,0.150493,-0.070247,0.764370,-0.905414,-0.124177,-1.200761,0.234915,-0.262307,-0.090756,-0.980620,0.569661,-0.171682,1.249139,0.233317,0.354545,0.597025
