time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602742,0.856445,0.511029,0.500171,-0.029622,0.748970,-0.918136,-0.096748,-1.648407,0.173429,-0.221052,0.040234,-0.628976,1.604592,-0.133546,1.316427,-0.465414,-0.730482,0.858742
