time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935870,1.663276,1.412584,0.890980,-0.064462,-0.321934,-1.442752,2.038052,-1.011389,-0.282474,-0.754499,-1.537203,-0.579919,1.587093,-0.204195,1.087855,-0.323313,-0.731025,1.537203
1.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935359,1.700852,1.408634,0.800155,-0.058584,-0.305323,-1.395813,2.060130,-1.000886,-0.333318,-0.740182,-1.528782,-0.662233,1.537828,-0.233397,1.179630,-0.343404,-0.686145,1.478376
1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935201,1.731355,1.403666,0.729298,-0.067555,-0.293931,-1.352417,2.077576,-0.996181,-0.373612,-0.726328,-1.509095,-0.738392,1.473563,-0.257578,1.266416,-0.331354,-0.635175,1.443764
1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935305,1.758912,1.401188,0.667112,-0.076899,-0.284634,-1.312141,2.092442,-0.993529,-0.406309,-0.714441,-1.494291,-0.808413,1.401566,-0.272075,1.341658,-0.316746,-0.575875,1.414827
1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935362,1.783319,1.400467,0.611923,-0.085264,-0.277157,-1.274683,2.104966,-0.992928,-0.432700,-0.704232,-1.484350,-0.872922,1.323507,-0.277841,1.404738,-0.299856,-0.508196,1.390700
1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935393,1.804706,1.400962,0.562398,-0.091745,-0.270900,-1.239758,2.115388,-0.994181,-0.453677,-0.695572,-1.479357,-0.932580,1.240907,-0.275946,1.455001,-0.280880,-0.432217,1.370893
1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935402,1.823223,1.402284,0.517446,-0.095789,-0.265266,-1.207127,2.123896,-0.997023,-0.470035,-0.688399,-1.479240,-0.987814,1.155157,-0.267578,1.491880,-0.260010,-0.348238,1.354988
1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.934167,1.837834,1.404251,0.475994,-0.097101,-0.260521,-1.176684,2.130445,-1.001343,-0.483315,-0.682662,-1.482894,-1.038088,1.067152,-0.253730,1.515443,-0.237218,-0.257125,1.341618
2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.931243,1.848228,1.406727,0.437424,-0.095555,-0.256546,-1.148360,2.135097,-1.006910,-0.494285,-0.678345,-1.489732,-1.083247,0.978027,-0.235555,1.525541,-0.212680,-0.159641,1.330098
2.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926786,1.854662,1.409611,0.401467,-0.091096,-0.252920,-1.122144,2.137964,-1.013437,-0.503165,-0.675451,-1.499612,-1.123454,0.889046,-0.214401,1.521953,-0.186878,-0.056497,1.320241
2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920882,1.857294,1.412874,0.368028,-0.083669,-0.249352,-1.098109,2.139085,-1.020705,-0.510097,-0.673985,-1.512405,-1.158847,0.801286,-0.191560,1.504736,-0.160418,0.051495,1.311828
2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.913548,1.856174,1.416551,0.337124,-0.073155,-0.245656,-1.076381,2.138435,-1.028579,-0.515135,-0.673953,-1.528052,-1.189594,0.715550,-0.168142,1.474213,-0.133916,0.163507,1.304607
2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.902229,1.849306,1.420171,0.311354,-0.061566,-0.242726,-1.057585,2.131344,-1.034990,-0.519099,-0.674506,-1.537203,-1.215991,0.633598,-0.144505,1.428711,-0.105090,0.280276,1.297847
2.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886046,1.835977,1.423774,0.291731,-0.048970,-0.240947,-1.042066,2.116133,-1.039409,-0.522211,-0.675393,-1.537203,-1.238721,0.556079,-0.121587,1.368066,-0.073584,0.401465,1.290887
2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867276,1.817910,1.427999,0.275956,-0.032707,-0.239347,-1.029345,2.096834,-1.043948,-0.523556,-0.677465,-1.537203,-1.258434,0.481576,-0.100299,1.294850,-0.041910,0.525319,1.283592
